198	1716110230.240625
199	1716110230.2406325
200	1716110230.2406404
201	1716110230.2406487
202	1716110230.2406564
204	1716110230.2406735
205	1716110230.2406898
206	1716110230.240701
207	1716110230.2407103
208	1716110230.2407186
209	1716110230.240727
210	1716110230.2407353
211	1716110230.2407434
212	1716110230.2407513
213	1716110230.2407591
214	1716110230.240767
215	1716110230.2407744
216	1716110230.240782
217	1716110230.2407908
218	1716110230.2407987
219	1716110230.2408066
220	1716110230.2408156
221	1716110230.2408235
222	1716110230.2408319
223	1716110230.2408395
224	1716110230.2408473
225	1716110230.2408555
226	1716110230.2408636
227	1716110230.2408714
228	1716110230.2408793
229	1716110230.2408874
230	1716110230.2408953
231	1716110230.2409031
232	1716110230.2409108
233	1716110230.2409189
234	1716110230.2409265
235	1716110230.240934
236	1716110230.240943
237	1716110230.240951
238	1716110230.240959
239	1716110230.2409673
240	1716110230.2409754
241	1716110230.240983
203	1716110230.2409909
242	1716110230.240999
243	1716110230.2410064
244	1716110230.2410147
245	1716110230.241023
246	1716110230.2410324
247	1716110230.2410405
248	1716110230.2410486
249	1716110230.2410576
250	1716110230.2410653
251	1716110230.241073
252	1716110230.2410808
253	1716110230.2410882
254	1716110230.2411222
255	1716110230.2411323
256	1716110230.2411408
257	1716110230.2411492
258	1716110230.2411573
259	1716110230.2411652
260	1716110230.2411728
261	1716110230.2411804
262	1716110230.2411878
263	1716110230.2411954
264	1716110230.2412033
265	1716110230.2412112
266	1716110230.241219
267	1716110230.2412267
268	1716110230.2412345
269	1716110230.2412424
270	1716110230.2412503
271	1716110230.2412584
272	1716110230.2412663
273	1716110230.2412739
274	1716110230.2412815
275	1716110230.2412896
276	1716110230.241298
277	1716110230.2413058
278	1716110230.2413135
279	1716110230.2413216
280	1716110230.2413292
281	1716110230.2413373
282	1716110230.241345
283	1716110230.2413533
284	1716110230.241361
285	1716110230.2413688
286	1716110230.241377
287	1716110230.241385
288	1716110230.2413926
289	1716110230.2414005
290	1716110230.2414086
291	1716110230.2414167
292	1716110230.2414243
293	1716110230.2414324
294	1716110230.24144
295	1716110230.2414477
296	1716110230.241456
297	1716110230.2414641
298	1716110230.2414718
299	1716110230.2414796
300	1716110230.2414875
301	1716110230.2414956
302	1716110230.2415035
303	1716110230.2415109
304	1716110230.2415185
305	1716110230.2415264
306	1716110230.241534
307	1716110230.2415419
308	1716110230.2415495
309	1716110230.2415586
310	1716110230.2415662
311	1716110230.241574
312	1716110230.2415824
313	1716110230.2415903
314	1716110230.241598
315	1716110230.241606
316	1716110230.2416139
317	1716110230.241622
318	1716110230.2416303
319	1716110230.241638
320	1716110230.241646
321	1716110230.241654
322	1716110230.2416623
323	1716110230.2416809
324	1716110230.2416933
325	1716110230.241702
326	1716110230.2417107
327	1716110230.2417185
328	1716110230.2417276
329	1716110230.241736
330	1716110230.2417438
331	1716110230.2417526
332	1716110230.2417605
333	1716110230.2417684
334	1716110230.2417762
335	1716110230.241784
336	1716110230.2417922
337	1716110230.2418003
338	1716110230.241808
339	1716110230.2418153
340	1716110230.2418232
341	1716110230.2418315
342	1716110230.2418401
343	1716110230.2418492
344	1716110230.241857
345	1716110230.241865
346	1716110230.2418723
347	1716110230.2418807
348	1716110230.2418883
349	1716110230.2418966
350	1716110230.2419045
351	1716110230.2419126
352	1716110230.2419202
353	1716110230.241928
354	1716110230.2419364
355	1716110230.2419448
356	1716110230.2419536
357	1716110230.2419617
358	1716110230.2419698
359	1716110230.2419784
360	1716110230.2419882
361	1716110230.2419963
362	1716110230.2420044
363	1716110230.2420132
364	1716110230.242021
365	1716110230.2420294
366	1716110230.2420375
367	1716110230.2420454
368	1716110230.2420533
369	1716110230.2420897
370	1716110230.2421002
372	1716110230.2421088
373	1716110230.2421172
374	1716110230.242125
375	1716110230.242133
376	1716110230.242141
377	1716110230.2421489
378	1716110230.2421567
379	1716110230.2421644
380	1716110230.2421722
381	1716110230.2421796
382	1716110230.242187
383	1716110230.242195
384	1716110230.2422025
385	1716110230.2422106
386	1716110230.2422185
387	1716110230.2422266
388	1716110230.2422347
389	1716110230.2422426
390	1716110230.242251
391	1716110230.2422593
392	1716110230.242267
393	1716110230.242275
394	1716110230.242283
395	1716110230.2422912
396	1716110230.2422996
397	1716110230.2423077
398	1716110230.2423153
399	1716110230.242323
400	1716110230.2423306
401	1716110230.2423384
402	1716110230.2423463
403	1716110230.2423542
404	1716110230.2423618
405	1716110230.24237
406	1716110230.2423778
407	1716110230.2423856
408	1716110230.2423933
409	1716110230.2424014
410	1716110230.242409
411	1716110230.2424169
412	1716110230.2424245
413	1716110230.2424324
414	1716110230.24244
415	1716110230.2424476
416	1716110230.2424552
417	1716110230.2424634
418	1716110230.2424712
419	1716110230.2424788
420	1716110230.2424865
421	1716110230.242494
422	1716110230.242502
423	1716110230.24251
424	1716110230.2425177
425	1716110230.2425256
426	1716110230.2425334
427	1716110230.2425418
428	1716110230.2425497
429	1716110230.2425575
430	1716110230.2425654
431	1716110230.2425733
432	1716110230.2425818
433	1716110230.2425897
434	1716110230.242597
435	1716110230.2426052
436	1716110230.242613
437	1716110230.242621
438	1716110230.2426286
439	1716110230.2426364
440	1716110230.2426443
441	1716110230.242652
442	1716110230.2426598
443	1716110230.2426858
444	1716110230.2427018
445	1716110230.2427135
446	1716110230.2427227
447	1716110230.2427318
448	1716110230.24274
449	1716110230.242748
450	1716110230.2427561
451	1716110230.2440364
452	1716110230.244049
453	1716110230.2440593
454	1716110230.2440689
455	1716110230.2440782
456	1716110230.2440865
457	1716110230.2440958
458	1716110230.2441058
459	1716110230.2441142
460	1716110230.2441218
461	1716110230.24413
462	1716110230.2441375
463	1716110230.2441454
464	1716110230.244153
465	1716110230.2441611
466	1716110230.2441692
467	1716110230.2441769
468	1716110230.2441847
469	1716110230.2441926
470	1716110230.2442005
471	1716110230.2442088
472	1716110230.244219
473	1716110230.244228
474	1716110230.2442377
475	1716110230.2442455
476	1716110230.2442534
477	1716110230.2442613
478	1716110230.2442696
479	1716110230.2442772
480	1716110230.244285
481	1716110230.2442932
482	1716110230.2443006
483	1716110230.2443082
484	1716110230.244316
485	1716110230.244354
486	1716110230.2443643
487	1716110230.2443728
488	1716110230.2443807
489	1716110230.2443883
490	1716110230.2443957
491	1716110230.2444034
492	1716110230.2444115
493	1716110230.244419
494	1716110230.2444265
495	1716110230.2444344
496	1716110230.2444422
497	1716110230.2444499
498	1716110230.2444577
499	1716110230.2444654
500	1716110230.244474
501	1716110230.2444816
502	1716110230.244489
503	1716110230.2444963
504	1716110230.244504
505	1716110230.2445123
506	1716110230.2445204
507	1716110230.2445283
508	1716110230.2445364
509	1716110230.2445443
510	1716110230.244552
511	1716110230.2445598
512	1716110230.244568
513	1716110230.2445884
514	1716110230.2446008
515	1716110230.2446105
516	1716110230.2446198
517	1716110230.2446282
518	1716110230.244636
519	1716110230.244644
520	1716110230.2446518
521	1716110230.2446597
522	1716110230.2446685
523	1716110230.2446766
524	1716110230.2446847
525	1716110230.2446926
526	1716110230.2447004
527	1716110230.2447083
528	1716110230.244716
529	1716110230.244724
530	1716110230.2447326
531	1716110230.2447407
532	1716110230.2447488
533	1716110230.2447562
534	1716110230.2447636
535	1716110230.2447715
536	1716110230.2447793
537	1716110230.2447872
538	1716110230.244795
539	1716110230.2448027
540	1716110230.2448108
541	1716110230.2448184
542	1716110230.2448266
543	1716110230.2448347
544	1716110230.244842
545	1716110230.24485
546	1716110230.2448578
547	1716110230.2448683
548	1716110230.2448764
549	1716110230.244884
550	1716110230.244892
551	1716110230.2448995
552	1716110230.2449074
553	1716110230.2449152
554	1716110230.2449226
555	1716110230.2449305
556	1716110230.2449381
557	1716110230.2449462
558	1716110230.244954
559	1716110230.2449622
560	1716110230.24497
561	1716110230.244978
562	1716110230.244986
563	1716110230.2449954
564	1716110230.245003
565	1716110230.2450109
566	1716110230.245019
567	1716110230.245027
568	1716110230.2450347
569	1716110230.2450423
570	1716110230.2450504
571	1716110230.2450585
572	1716110230.2450671
573	1716110230.245075
574	1716110230.2450824
575	1716110230.24509
576	1716110230.2450979
577	1716110230.2451062
578	1716110230.2451138
579	1716110230.2451239
580	1716110230.2451313
581	1716110230.245139
582	1716110230.2451477
583	1716110230.2451558
584	1716110230.2451644
585	1716110230.245172
586	1716110230.2451801
587	1716110230.2451878
588	1716110230.245196
589	1716110230.2452047
590	1716110230.2452123
591	1716110230.2452204
592	1716110230.245229
593	1716110230.2452366
594	1716110230.2452447
371	1716110230.2452638
595	1716110230.245272
597	1716110230.24528
598	1716110230.2452886
599	1716110230.2452967
600	1716110230.245333
601	1716110230.2453425
602	1716110230.2453504
603	1716110230.245359
604	1716110230.2453668
605	1716110230.2453744
606	1716110230.245382
607	1716110230.24539
608	1716110230.2453978
609	1716110230.2454054
610	1716110230.245413
611	1716110230.2454207
612	1716110230.2454286
613	1716110230.2454362
614	1716110230.2454436
615	1716110230.2454515
616	1716110230.2454596
617	1716110230.2454672
618	1716110230.2454748
619	1716110230.2454824
620	1716110230.24549
621	1716110230.2454982
622	1716110230.2455115
623	1716110230.2455285
624	1716110230.2455387
625	1716110230.245548
626	1716110230.2455566
627	1716110230.2455657
628	1716110230.2455742
596	1716110230.2455826
629	1716110230.2455907
630	1716110230.245599
631	1716110230.245607
632	1716110230.245615
633	1716110230.2456236
634	1716110230.245631
635	1716110230.2456386
636	1716110230.2456465
637	1716110230.2456546
638	1716110230.2456627
639	1716110230.2456717
640	1716110230.2456796
641	1716110230.2456872
642	1716110230.245695
643	1716110230.245703
644	1716110230.2457108
645	1716110230.245719
646	1716110230.2457263
647	1716110230.2457347
648	1716110230.2457426
649	1716110230.24575
650	1716110230.2457583
651	1716110230.2457657
652	1716110230.2457733
653	1716110230.245781
654	1716110230.2457886
655	1716110230.2457967
656	1716110230.2458048
657	1716110230.2458124
658	1716110230.24582
659	1716110230.2458282
660	1716110230.245836
661	1716110230.2458434
662	1716110230.245851
663	1716110230.2458587
664	1716110230.245867
665	1716110230.245875
666	1716110230.245883
667	1716110230.2458918
668	1716110230.2459
669	1716110230.245908
670	1716110230.245916
671	1716110230.2459238
672	1716110230.2459323
673	1716110230.2459404
674	1716110230.2459483
675	1716110230.2459564
676	1716110230.2459643
677	1716110230.2459722
678	1716110230.2459803
679	1716110230.245988
680	1716110230.2459955
681	1716110230.2460036
682	1716110230.2460117
683	1716110230.2460206
684	1716110230.246029
685	1716110230.2460368
686	1716110230.2460442
687	1716110230.2460523
688	1716110230.2460601
689	1716110230.246068
690	1716110230.2460759
691	1716110230.2460837
692	1716110230.2460918
693	1716110230.2460997
694	1716110230.246108
695	1716110230.246116
696	1716110230.2461243
697	1716110230.2461321
698	1716110230.246141
699	1716110230.2461486
700	1716110230.2461562
701	1716110230.246164
702	1716110230.246172
703	1716110230.2461796
704	1716110230.2461884
705	1716110230.2461965
706	1716110230.2462044
707	1716110230.2462122
708	1716110230.24622
709	1716110230.246228
710	1716110230.246236
711	1716110230.246244
712	1716110230.2462518
713	1716110230.24626
714	1716110230.2462964
715	1716110230.2463067
716	1716110230.246315
717	1716110230.246323
718	1716110230.2463315
719	1716110230.2463388
720	1716110230.2463465
721	1716110230.246354
722	1716110230.2463622
723	1716110230.2463696
724	1716110230.246377
725	1716110230.2463865
726	1716110230.2463944
727	1716110230.246402
728	1716110230.2464097
729	1716110230.2464175
730	1716110230.246425
731	1716110230.2464325
732	1716110230.2464402
733	1716110230.2464478
734	1716110230.2464557
735	1716110230.2464635
736	1716110230.2464714
737	1716110230.24648
738	1716110230.246488
739	1716110230.246496
740	1716110230.246505
741	1716110230.2465127
742	1716110230.2465208
743	1716110230.2465293
744	1716110230.2465384
745	1716110230.2465498
746	1716110230.2465582
747	1716110230.246567
748	1716110230.2465756
749	1716110230.255517
750	1716110230.2555416
751	1716110230.2555537
752	1716110230.2555647
753	1716110230.2555745
754	1716110230.2555838
755	1716110230.2555923
756	1716110230.2556021
757	1716110230.255611
758	1716110230.255619
759	1716110230.2556276
760	1716110230.255636
761	1716110230.2556443
762	1716110230.2556527
763	1716110230.2556605
764	1716110230.2556684
765	1716110230.2556765
766	1716110230.2556849
767	1716110230.2556927
768	1716110230.2557006
769	1716110230.2557087
770	1716110230.255717
771	1716110230.2557323
772	1716110230.255741
773	1716110230.2557483
774	1716110230.2557569
775	1716110230.2557647
776	1716110230.2557726
777	1716110230.2557807
778	1716110230.2557888
779	1716110230.2557967
780	1716110230.2558057
781	1716110230.2558136
782	1716110230.2558217
783	1716110230.2558298
784	1716110230.2558377
785	1716110230.2558455
786	1716110230.2558534
787	1716110230.2558625
788	1716110230.2558708
789	1716110230.2558784
790	1716110230.2558866
791	1716110230.2558944
792	1716110230.2559028
793	1716110230.2559118
794	1716110230.263452
795	1716110230.2634768
796	1716110230.2634888
797	1716110230.2634988
798	1716110230.2635083
799	1716110230.2635164
800	1716110230.2635243
801	1716110230.2635326
802	1716110230.26354
803	1716110230.2635536
804	1716110230.2635622
805	1716110230.2635705
806	1716110230.263579
807	1716110230.2635868
808	1716110230.2635944
809	1716110230.2636023
810	1716110230.2636104
811	1716110230.2636182
812	1716110230.2636268
813	1716110230.2636347
814	1716110230.2636423
815	1716110230.2636504
816	1716110230.2636583
817	1716110230.2636662
818	1716110230.263674
819	1716110230.2636833
820	1716110230.2636917
821	1716110230.2637002
822	1716110230.2637084
823	1716110230.263717
824	1716110230.2637248
825	1716110230.2637327
826	1716110230.263741
827	1716110230.2637491
828	1716110230.263757
829	1716110230.2638083
830	1716110230.2638187
831	1716110230.263827
832	1716110230.2638352
833	1716110230.2638433
834	1716110230.263851
835	1716110230.2638595
836	1716110230.263867
837	1716110230.2638748
838	1716110230.2638826
839	1716110230.2638907
840	1716110230.2638986
841	1716110230.263906
842	1716110230.2639146
843	1716110230.2639222
844	1716110230.2639298
845	1716110230.263938
846	1716110230.2639463
847	1716110230.2639542
848	1716110230.2639618
849	1716110230.26397
850	1716110230.2639775
851	1716110230.2639856
852	1716110230.2639935
853	1716110230.2640035
854	1716110230.2640119
855	1716110230.2640195
856	1716110230.2640276
857	1716110230.2640352
858	1716110230.264043
859	1716110230.2640514
860	1716110230.26406
861	1716110230.2640684
862	1716110230.2640767
863	1716110230.264085
864	1716110230.2640927
865	1716110230.264101
866	1716110230.2641091
867	1716110230.264117
868	1716110230.2641249
869	1716110230.2641394
870	1716110230.2641566
871	1716110230.264169
872	1716110230.264179
873	1716110230.2641878
874	1716110230.2641969
875	1716110230.2642055
876	1716110230.264214
877	1716110230.2642217
878	1716110230.2642298
879	1716110230.2642379
880	1716110230.2642453
881	1716110230.2642531
882	1716110230.2642615
883	1716110230.2642694
884	1716110230.2642772
885	1716110230.2642853
886	1716110230.2642934
887	1716110230.2643013
888	1716110230.2643094
889	1716110230.2643173
890	1716110230.2643251
891	1716110230.2643337
892	1716110230.2643433
893	1716110230.2643511
894	1716110230.2643595
895	1716110230.2643676
896	1716110230.2643752
897	1716110230.2643838
898	1716110230.2643914
899	1716110230.264399
900	1716110230.2644074
901	1716110230.2644153
902	1716110230.2644238
903	1716110230.2644322
904	1716110230.26444
905	1716110230.2644482
906	1716110230.264456
907	1716110230.264464
908	1716110230.2644758
909	1716110230.264484
910	1716110230.2644923
911	1716110230.2645001
912	1716110230.2645087
913	1716110230.2645164
914	1716110230.2645247
915	1716110230.2645326
916	1716110230.2645407
917	1716110230.2645485
918	1716110230.2645566
919	1716110230.264565
920	1716110230.2645733
921	1716110230.2645814
922	1716110230.264589
923	1716110230.2645972
924	1716110230.2646065
925	1716110230.2646146
926	1716110230.2646227
927	1716110230.2646303
928	1716110230.2646384
929	1716110230.264647
930	1716110230.2646549
931	1716110230.2646625
932	1716110230.2646706
933	1716110230.2646787
934	1716110230.2646866
935	1716110230.2646947
936	1716110230.2647028
937	1716110230.2647107
938	1716110230.2647185
939	1716110230.2647276
940	1716110230.2647355
941	1716110230.2647433
942	1716110230.2647514
943	1716110230.2647598
944	1716110230.2649822
945	1716110230.2649999
946	1716110230.2650135
947	1716110230.2650242
948	1716110230.265034
949	1716110230.2650425
950	1716110230.2650506
951	1716110230.2650588
952	1716110230.2650664
953	1716110230.2650852
954	1716110230.2651012
955	1716110230.2651143
956	1716110230.2651243
957	1716110230.2651334
958	1716110230.2651415
959	1716110230.265149
960	1716110230.2651567
961	1716110230.2651649
962	1716110230.2651727
963	1716110230.2651808
964	1716110230.265189
965	1716110230.265197
966	1716110230.2652051
967	1716110230.2652135
968	1716110230.265221
969	1716110230.2652287
970	1716110230.2652369
971	1716110230.2652452
972	1716110230.2652535
973	1716110230.2652664
974	1716110230.2652743
975	1716110230.2652824
976	1716110230.2652905
977	1716110230.2652981
978	1716110230.2653058
979	1716110230.2653139
980	1716110230.2653224
981	1716110230.265333
982	1716110230.2653413
983	1716110230.2653496
984	1716110230.2653577
985	1716110230.265366
986	1716110230.265374
987	1716110230.2653816
988	1716110230.26539
989	1716110230.2653975
990	1716110230.2654054
991	1716110230.2654135
992	1716110230.2654216
993	1716110230.2654297
994	1716110230.2654386
995	1716110230.2654467
996	1716110230.265454
997	1716110230.2654622
998	1716110230.2654698
999	1716110230.2654774
1000	1716110230.2654865
1001	1716110230.2654946
1002	1716110230.2655027
1003	1716110230.2655103
1004	1716110230.2655187
1005	1716110230.2655268
1006	1716110230.2655346
1007	1716110230.2655427
1008	1716110230.2655509
1009	1716110230.2655587
1010	1716110230.2655663
1011	1716110230.2655773
1012	1716110230.2655866
1013	1716110230.2655954
1014	1716110230.2656054
1015	1716110230.265614
1016	1716110230.2656226
1017	1716110230.2656314
1018	1716110230.2656415
1019	1716110230.26565
1020	1716110230.2656596
1021	1716110230.265668
1022	1716110230.265676
1023	1716110230.2656884
1024	1716110230.265699
1025	1716110230.2657075
1026	1716110230.265716
1027	1716110230.2657237
1028	1716110230.2657313
1029	1716110230.2657387
1030	1716110230.2657475
1031	1716110230.2657554
1032	1716110230.2657628
1033	1716110230.2657702
1034	1716110230.265782
1035	1716110230.2724695
1036	1716110230.2724886
1037	1716110230.2724996
1038	1716110230.272509
1039	1716110230.2725186
1040	1716110230.2725272
1041	1716110230.2725353
1042	1716110230.2725434
1043	1716110230.272551
1044	1716110230.2725587
1045	1716110230.2725668
1046	1716110230.272578
1047	1716110230.2725863
1048	1716110230.2725942
1049	1716110230.2726023
1050	1716110230.2726102
1051	1716110230.2726178
1052	1716110230.2726257
1053	1716110230.2726333
1054	1716110230.2726405
1055	1716110230.2726483
1056	1716110230.2726557
1057	1716110230.272663
1058	1716110230.2726705
1059	1716110230.272719
1060	1716110230.272729
1061	1716110230.2727373
1062	1716110230.2727456
1063	1716110230.2727537
1064	1716110230.272761
1065	1716110230.2727683
1066	1716110230.2727757
1067	1716110230.272783
1068	1716110230.2727907
1069	1716110230.2727983
1070	1716110230.2728062
1071	1716110230.2728138
1072	1716110230.2728217
1073	1716110230.2728295
1074	1716110230.2728367
1075	1716110230.2728438
1076	1716110230.272851
1077	1716110230.2728581
1078	1716110230.2728655
1079	1716110230.2728732
1080	1716110230.2728806
1081	1716110230.2728884
1082	1716110230.272896
1083	1716110230.2729106
1084	1716110230.2729251
1085	1716110230.2729352
1086	1716110230.2729442
1087	1716110230.2729528
1088	1716110230.2729619
1089	1716110230.2729702
1090	1716110230.2729776
1091	1716110230.2729855
1092	1716110230.272993
1093	1716110230.2730005
1094	1716110230.273008
1095	1716110230.2730153
1096	1716110230.2730224
1097	1716110230.2730298
1098	1716110230.273038
1099	1716110230.2730455
1100	1716110230.2730548
1101	1716110230.273063
1102	1716110230.2730703
1103	1716110230.2730777
1104	1716110230.2730854
1105	1716110230.2730935
1106	1716110230.2731009
1107	1716110230.2731082
1108	1716110230.2731156
1109	1716110230.2731235
1110	1716110230.2731307
1111	1716110230.2731385
1112	1716110230.273146
1113	1716110230.2731535
1114	1716110230.273161
1115	1716110230.2731686
1116	1716110230.273176
1117	1716110230.273184
1118	1716110230.2731912
1119	1716110230.2732
1120	1716110230.2732081
1121	1716110230.2732158
1122	1716110230.2732234
1123	1716110230.2732315
1124	1716110230.2732394
1125	1716110230.273247
1126	1716110230.2732549
1127	1716110230.2732623
1128	1716110230.2732697
1129	1716110230.2732775
1130	1716110230.2732852
1131	1716110230.2732928
1132	1716110230.2733004
1133	1716110230.2733083
1134	1716110230.2733161
1135	1716110230.2733243
1136	1716110230.2733316
1137	1716110230.2733397
1138	1716110230.273347
1139	1716110230.2733543
1140	1716110230.2733622
1141	1716110230.27337
1142	1716110230.273378
1143	1716110230.2733853
1144	1716110230.2733932
1145	1716110230.2734013
1146	1716110230.2734094
1147	1716110230.2734177
1148	1716110230.2734253
1149	1716110230.2734325
1150	1716110230.27344
1151	1716110230.2734485
1152	1716110230.2734566
1153	1716110230.273464
1154	1716110230.2734716
1155	1716110230.2734787
1156	1716110230.2734864
1157	1716110230.2734935
1158	1716110230.2735012
1159	1716110230.2735088
1160	1716110230.273516
1161	1716110230.273523
1162	1716110230.2735307
1163	1716110230.2735379
1164	1716110230.2735455
1165	1716110230.2735534
1166	1716110230.273561
1167	1716110230.27357
1168	1716110230.2735782
1169	1716110230.273586
1170	1716110230.273594
1171	1716110230.2736015
1172	1716110230.273609
1173	1716110230.2736166
1174	1716110230.2736542
1175	1716110230.273664
1176	1716110230.2736716
1177	1716110230.273679
1178	1716110230.2736864
1179	1716110230.273694
1180	1716110230.2737014
1181	1716110230.2737088
1182	1716110230.2737167
1183	1716110230.2737243
1184	1716110230.2737315
1185	1716110230.2737389
1186	1716110230.2737463
1187	1716110230.2737536
1188	1716110230.273761
1189	1716110230.2737684
1190	1716110230.2737758
1191	1716110230.273783
1192	1716110230.2737901
1193	1716110230.2737973
1194	1716110230.273805
1195	1716110230.2738123
1196	1716110230.2738202
1197	1716110230.2738276
1198	1716110230.2738352
1199	1716110230.2738426
1200	1716110230.2738495
1201	1716110230.273857
1202	1716110230.2750554
1203	1716110230.27508
1204	1716110230.2750928
1205	1716110230.2751033
1206	1716110230.2751124
1207	1716110230.275121
1208	1716110230.2751288
1209	1716110230.2751374
1210	1716110230.2751458
1211	1716110230.2751534
1212	1716110230.2751613
1213	1716110230.2751696
1214	1716110230.2751777
1215	1716110230.2751858
1216	1716110230.275194
1217	1716110230.2752023
1218	1716110230.2752101
1219	1716110230.2752182
1220	1716110230.2752264
1221	1716110230.2752342
1222	1716110230.275242
1223	1716110230.2752497
1224	1716110230.2752573
1225	1716110230.275265
1226	1716110230.2752724
1227	1716110230.2752802
1228	1716110230.2752924
1229	1716110230.2753
1230	1716110230.2753074
1231	1716110230.2753146
1232	1716110230.2753222
1233	1716110230.2753296
1234	1716110230.2753367
1235	1716110230.2753441
1236	1716110230.275352
1237	1716110230.2753596
1238	1716110230.2753673
1239	1716110230.2753747
1240	1716110230.2753859
1241	1716110230.2753932
1242	1716110230.2754009
1243	1716110230.2754083
1244	1716110230.275416
1245	1716110230.2754242
1246	1716110230.2754314
1247	1716110230.2754385
1248	1716110230.275446
1249	1716110230.2754533
1250	1716110230.275461
1251	1716110230.2754683
1252	1716110230.2754755
1253	1716110230.275483
1254	1716110230.2754903
1255	1716110230.2754974
1256	1716110230.2755063
1257	1716110230.2755132
1258	1716110230.2755203
1259	1716110230.2755337
1260	1716110230.2778263
1262	1716110230.2778401
1263	1716110230.2778504
1264	1716110230.27786
1265	1716110230.2778685
1266	1716110230.2778769
1267	1716110230.2778847
1261	1716110230.2778928
1269	1716110230.2779012
1270	1716110230.2779093
1271	1716110230.2779167
1272	1716110230.2779243
1273	1716110230.2779338
1274	1716110230.2779417
